0291, Degree : 382, Score : 0.009282433844434185
0135, Degree : 325, Score : 0.007897358637280394
0382, Degree : 302, Score : 0.007338468641411319
0204, Degree : 297, Score : 0.00721697081622239
0071, Degree : 287, Score : 0.006973975165844531
0236, Degree : 273, Score : 0.00663378125531553
0049, Degree : 261, Score : 0.0063421864748621
0332, Degree : 253, Score : 0.006147789954559813
0304, Degree : 248, Score : 0.006026292129370885
0299, Degree : 240, Score : 0.005831895609068598
0302, Degree : 237, Score : 0.00575899691395524
0297, Degree : 236, Score : 0.005734697348917454
0306, Degree : 235, Score : 0.0057103977838796685
0173, Degree : 232, Score : 0.005637499088766311
0237, Degree : 231, Score : 0.005613199523728525
0205, Degree : 230, Score : 0.005588899958690739
0156, Degree : 224, Score : 0.005443102568464024
0011, Degree : 217, Score : 0.005273005613199524
0164, Degree : 213, Score : 0.005175807353048381
0456, Degree : 211, Score : 0.005127208222972809
0521, Degree : 205, Score : 0.004981410832746094
0289, Degree : 196, Score : 0.004762714747406021
0376, Degree : 196, Score : 0.004762714747406021
0133, Degree : 195, Score : 0.004738415182368235
0050, Degree : 193, Score : 0.0046898160522926636
0256, Degree : 191, Score : 0.004641216922217093
0368, Degree : 190, Score : 0.004616917357179307
0238, Degree : 182, Score : 0.00442252083687702
0329, Degree : 178, Score : 0.004325322576725877
0353, Degree : 178, Score : 0.004325322576725877
0001, Degree : 177, Score : 0.004301023011688091
0419, Degree : 177, Score : 0.004301023011688091
0384, Degree : 176, Score : 0.004276723446650305
0290, Degree : 175, Score : 0.004252423881612519
0330, Degree : 174, Score : 0.004228124316574733
0422, Degree : 173, Score : 0.004203824751536947
0174, Degree : 171, Score : 0.004155225621461376
0331, Degree : 169, Score : 0.004106626491385804
0207, Degree : 165, Score : 0.0040094282312346605
0258, Degree : 163, Score : 0.003960829101159089
0377, Degree : 163, Score : 0.003960829101159089
0136, Degree : 159, Score : 0.003863630841007946
0260, Degree : 159, Score : 0.003863630841007946
0292, Degree : 159, Score : 0.003863630841007946
0356, Degree : 158, Score : 0.00383933127597016
0381, Degree : 158, Score : 0.00383933127597016
0288, Degree : 152, Score : 0.0036935338857434453
0340, Degree : 151, Score : 0.0036692343207056595
0261, Degree : 148, Score : 0.003596335625592302
0101, Degree : 147, Score : 0.003572036060554516
0103, Degree : 147, Score : 0.003572036060554516
0178, Degree : 147, Score : 0.003572036060554516
0259, Degree : 146, Score : 0.00354773649551673
0073, Degree : 145, Score : 0.0035234369304789443
0241, Degree : 145, Score : 0.0035234369304789443
0452, Degree : 144, Score : 0.0034991373654411585
0122, Degree : 143, Score : 0.0034748378004033726
0418, Degree : 143, Score : 0.0034748378004033726
0035, Degree : 142, Score : 0.003450538235365587
0242, Degree : 142, Score : 0.003450538235365587
0355, Degree : 142, Score : 0.003450538235365587
0423, Degree : 142, Score : 0.003450538235365587
0432, Degree : 141, Score : 0.003426238670327801
0524, Degree : 140, Score : 0.0034019391052900155
0270, Degree : 138, Score : 0.003353339975214444
0087, Degree : 136, Score : 0.003304740845138872
0119, Degree : 136, Score : 0.003304740845138872
0132, Degree : 136, Score : 0.003304740845138872
0380, Degree : 136, Score : 0.003304740845138872
0386, Degree : 136, Score : 0.003304740845138872
0149, Degree : 134, Score : 0.0032561417150633004
0305, Degree : 133, Score : 0.0032318421500255145
0045, Degree : 132, Score : 0.0032075425849877287
0104, Degree : 132, Score : 0.0032075425849877287
0255, Degree : 132, Score : 0.0032075425849877287
0102, Degree : 131, Score : 0.003183243019949943
0097, Degree : 130, Score : 0.003158943454912157
0230, Degree : 130, Score : 0.003158943454912157
0110, Degree : 129, Score : 0.003134643889874371
0271, Degree : 129, Score : 0.003134643889874371
0303, Degree : 129, Score : 0.003134643889874371
0015, Degree : 128, Score : 0.0031103443248365853
0106, Degree : 127, Score : 0.0030860447597987994
0366, Degree : 126, Score : 0.0030617451947610136
0108, Degree : 125, Score : 0.003037445629723228
0095, Degree : 124, Score : 0.0030131460646854423
0365, Degree : 124, Score : 0.0030131460646854423
0148, Degree : 123, Score : 0.0029888464996476564
0362, Degree : 123, Score : 0.0029888464996476564
0100, Degree : 122, Score : 0.0029645469346098706
0257, Degree : 121, Score : 0.0029402473695720847
0520, Degree : 121, Score : 0.0029402473695720847
0117, Degree : 120, Score : 0.002915947804534299
0086, Degree : 117, Score : 0.0028430491094209413
0128, Degree : 116, Score : 0.0028187495443831555
0134, Degree : 116, Score : 0.0028187495443831555
0301, Degree : 116, Score : 0.0028187495443831555
0125, Degree : 115, Score : 0.0027944499793453696
0293, Degree : 115, Score : 0.0027944499793453696
0002, Degree : 114, Score : 0.0027701504143075838
0098, Degree : 114, Score : 0.0027701504143075838
0160, Degree : 114, Score : 0.0027701504143075838
0239, Degree : 114, Score : 0.0027701504143075838
0267, Degree : 114, Score : 0.0027701504143075838
0263, Degree : 113, Score : 0.002745850849269798
0268, Degree : 113, Score : 0.002745850849269798
0093, Degree : 112, Score : 0.002721551284232012
0146, Degree : 112, Score : 0.002721551284232012
0150, Degree : 112, Score : 0.002721551284232012
0264, Degree : 111, Score : 0.002697251719194226
0300, Degree : 111, Score : 0.002697251719194226
0014, Degree : 110, Score : 0.002672952154156441
0107, Degree : 110, Score : 0.002672952154156441
0338, Degree : 110, Score : 0.002672952154156441
0358, Degree : 110, Score : 0.002672952154156441
0312, Degree : 109, Score : 0.002648652589118655
0012, Degree : 108, Score : 0.002624353024080869
0298, Degree : 108, Score : 0.002624353024080869
0425, Degree : 108, Score : 0.002624353024080869
0428, Degree : 108, Score : 0.002624353024080869
0094, Degree : 107, Score : 0.0026000534590430832
0123, Degree : 107, Score : 0.0026000534590430832
0296, Degree : 107, Score : 0.0026000534590430832
0315, Degree : 107, Score : 0.0026000534590430832
0096, Degree : 106, Score : 0.0025757538940052974
0099, Degree : 105, Score : 0.0025514543289675115
0152, Degree : 105, Score : 0.0025514543289675115
0153, Degree : 103, Score : 0.00250285519889194
0192, Degree : 103, Score : 0.00250285519889194
0240, Degree : 103, Score : 0.00250285519889194
0307, Degree : 103, Score : 0.00250285519889194
0313, Degree : 102, Score : 0.002478555633854154
0430, Degree : 102, Score : 0.002478555633854154
0369, Degree : 101, Score : 0.002454256068816368
0272, Degree : 100, Score : 0.0024299565037785823
0179, Degree : 99, Score : 0.0024056569387407964
0319, Degree : 99, Score : 0.0024056569387407964
0364, Degree : 99, Score : 0.0024056569387407964
0013, Degree : 98, Score : 0.0023813573737030106
0294, Degree : 98, Score : 0.0023813573737030106
0031, Degree : 97, Score : 0.0023570578086652247
0092, Degree : 97, Score : 0.0023570578086652247
0167, Degree : 97, Score : 0.0023570578086652247
0337, Degree : 97, Score : 0.0023570578086652247
0185, Degree : 96, Score : 0.0023327582436274393
0265, Degree : 96, Score : 0.0023327582436274393
0273, Degree : 96, Score : 0.0023327582436274393
0215, Degree : 95, Score : 0.0023084586785896534
0262, Degree : 95, Score : 0.0023084586785896534
0360, Degree : 95, Score : 0.0023084586785896534
0037, Degree : 94, Score : 0.0022841591135518676
